unique position a_freq_old a_freq_final vcf_ord chrom for_relatedness keep_loci quasi_indep pca_ALL_PC1_loadings pca_ALL_PC2_loadings pca_ALL_PC3_loadings pca_PRUNED_PC1_loadings pca_PRUNED_PC2_loadings pcadapt_3.0.4_ALL_chisq pcadapt_3.0.4_ALL_log10p pcadapt_3.0.4_PRUNED_log10p OutFLANK_0.2_FST OutFLANK_0.2_He OutFLANK_0.2_ALL_log10p OutFLANK_0.2_PRUNED_log10p LFMM_ridge_0.0_ALL_log10p LFMM_lasso_0.0_ALL_log10p Spearmans_ALL_rho selCoef originGen type descrip fixed_since pa2 prop He seed simID sk-allel_v1.1.10_tajD sk-allel_v1.1.10_pi sk-allel_v1.1.10_thetaW sk-allel_v1.1.10_H12 sk-allel_v1.1.10_H2/H1 sk-allel_v1.1.10_ihs sk-allel_v1.1.10_nsl
100075_0.202 100075 0.202 0.201913393756294 3502 3 FALSE TRUE TRUE -0.00215845891793136 0.00182741240337436 -0.000817774374800264 -0.000836458466617571 -0.000267475241412817 0.908992907136818 0.0844645209073392 0.0380286058655587 0.00249264572388935 0.32228875035622 0.0144014288731365 0.0250670191561423 0.0447074353067324 0.0331320603629911 0.0324256653326835 NA NA NA NA NA NA NA NA 11000 11000 1.322247747152371 0.00342097544088579 0.0019542740402573072 0.22816614590147144 0.6359379481258687 NA 0.9739002919788811
100140_0.0335 100140 0.0335 0.0332326283987915 3504 3 FALSE TRUE TRUE NA NA NA NA NA NA NA 0.800268844643149 0.00273072444553404 0.0642564416169984 NA NA 0.85314567934373 1.0114778632915 0.0236090377621145 NA NA NA NA NA NA NA NA 11000 11000 1.615494174476788 0.003700394606152604 0.0019634183706595805 0.21857940122651104 0.6604819644627469 NA 0.8446231224890536
100150_0.733 100150 0.733 0.73313192346425 3505 3 FALSE TRUE FALSE 0.00150932704489944 0.000213611403563925 0.00814977659642692 NA NA 0.807165525091484 0.071730983442049 0.20611134517623 0.000388486155835395 0.391299012523718 0.00693211704306196 0.0141590519342279 0.0606219869013093 0.170682032973597 -0.0368060010350202 NA NA NA NA NA NA NA NA 11000 11000 1.615494174476788 0.0035304785272986575 0.001873261404659906 0.21857940122651104 0.6604819644627469 NA -0.29615268886063517
100201_0.693 100201 0.693 0.693856998992951 3507 3 FALSE TRUE TRUE 0.000254269240424731 0.0014537962642074 0.0111184706740367 0.0181693279818192 -0.00450472974495814 0.621336043490222 0.0498635163142874 0.31913925235581 0.00159071725677813 0.424838927882894 0.0118352860680662 0.0214907192765594 0.147688738908014 0.0838591617086076 -0.0417590169394741 NA NA NA NA NA NA NA NA 11000 11000 1.3461455048080064 0.003352758466766501 0.001955054501136004 0.13700536180250678 0.7070066538650471 NA -0.6918076271193722
100287_0.069 100287 0.069 0.0684793554884189 3508 3 FALSE TRUE FALSE -0.00119850204127865 0.00122410382227472 0.00419222499390012 NA NA 0.256169295257835 0.0141024703963216 0.0724312575530419 0.0066347444207856 0.127579866720619 0.0794601515691823 0.0983737653587092 0.110199022667152 0.00260939275836892 0.0271941973580957 NA NA NA NA NA NA NA NA 11000 11000 1.3461455048080064 0.0029109941750288895 0.0016974537000154486 0.13700536180250678 0.7070066538650471 NA 0.322013696441662
100339_0.018 100339 0.018 0.0181268882175227 3510 3 FALSE TRUE TRUE NA NA NA NA NA NA NA 0.145339918210742 0.00619390189651649 0.0355966082821439 NA NA 0.342006887365088 0.369801901252117 0.00879589891905904 NA NA NA NA NA NA NA NA 11000 11000 1.3461455048080064 0.0025440324850858538 0.0014834716578316829 0.13700536180250678 0.7070066538650471 NA -0.03037545833538475
100351_0.0275 100351 0.0275 0.027190332326284 3511 3 FALSE TRUE TRUE NA NA NA NA NA NA NA 0.246178089916133 0.00261863572299499 0.0529020363085402 NA NA 0.177758039526097 0.0686366373481997 -0.0150601731936203 NA NA NA NA NA NA NA NA 11000 11000 1.5559880475586367 0.002882073513913138 0.0015969757170607977 0.11855191780530176 0.7446467287335798 NA 0.7877577514570705
100374_0.9555 100374 0.9555 0.957200402819738 3512 3 FALSE TRUE FALSE NA NA NA NA NA NA NA 0.106517396874553 0.0273115306650844 0.0819355833229383 NA NA 0.0767118040331374 0.182222427630328 0.00541569494243034 NA NA NA NA NA NA NA NA 11000 11000 1.5559880475586367 0.002664021899373657 0.0014761518963621188 0.11855191780530176 0.7446467287335798 NA -0.5983884133801958
100463_0.13 100463 0.13 0.128902316213494 3514 3 FALSE TRUE TRUE -0.00154006724415094 0.00595353626076621 -0.00484914410749108 0.00193263530156097 0.0304968012359414 2.42522266889987 0.310729597052312 0.00463682627174105 0.0285302136861603 0.224573018176581 1.26673893023236 1.0786400315319 0.0687105891071196 0.011298671386463 -0.0326387254495745 NA NA NA NA NA NA NA NA 11000 11000 1.982618684950092 0.0029369399311639835 0.0014671697714818844 0.07003303081287035 0.7939475560484829 NA 0.41636305327503437
10049_0.0135 10049 0.0135 0.013595166163142 332 1 FALSE TRUE FALSE NA NA NA NA NA NA NA 0.0135597858894325 0.0235409498007402 0.0268206752402771 NA NA 0.0274987751606935 0.00220008571744549 0.0175772775006025 NA NA NA NA NA NA NA NA 11000 11000 1.9632687992788667 0.002922595324826561 0.0014671697714818844 0.08356582685038977 0.6820130241258074 NA 0.830337711707632
