unique position a_freq_old a_freq_final vcf_ord chrom for_relatedness keep_loci vcf_ord_final quasi_indep pca_ALL_PC1_loadings pca_ALL_PC2_loadings pca_ALL_PC3_loadings pca_PRUNED_PC1_loadings pca_PRUNED_PC2_loadings pcadapt_3.0.4_ALL_chisq pcadapt_3.0.4_ALL_log10p pcadapt_3.0.4_PRUNED_log10p OutFLANK_0.2_FST OutFLANK_0.2_He OutFLANK_0.2_ALL_log10p OutFLANK_0.2_PRUNED_log10p LFMM_ridge_0.0_ALL_log10p LFMM_lasso_0.0_ALL_log10p Spearmans_ALL_rho selCoef originGen type descrip fixed_since pa2 prop He seed simID RDAvegan_2.52_ALL_RDA1 RDAvegan_2.52_ALL_PC1 RDAvegan_2.52_ALL_PC2 RDAvegan_2.52_ALL_PC3 RDAvegan_2.52_PRUNED_RDA1 RDAvegan_2.52_PRUNED_PC1 RDAvegan_2.52_PRUNED_PC2 RDAvegan_2.52_PRUNED_PC3       
100075_0.2020 100075 0.202 0.201913393756294 3502 3 FALSE TRUE 1504 TRUE -0.00215845891793136 0.00182741240337436 -0.000817774374800264 -0.000836458466617571 -0.000267475241412817 0.908992907136818 0.0844645209073392 0.0380286058655587 0.00249264572388935 0.32228875035622 0.0144014288731365 0.0250670191561423 0.0447074353067324 0.0331320603629911 0.0324256653326835 NA NA NA NA NA NA NA NA 11000 11000 -0.0114124101166406 0.0218315410502212 0.0124027959498352 0.0151327070357084 -0.0137377345031648 -0.0208203921903675 0.00905096762330247 0.0846700500630943       
100140_0.0335 100140 0.0335 0.0332326283987915 3504 3 FALSE TRUE 1505 TRUE NA NA NA NA NA NA NA 0.800268844643149 0.00273072444553404 0.0642564416169984 NA NA 0.85314567934373 1.0114778632915 0.0236090377621145 NA NA NA NA NA NA NA NA 11000 11000 -0.0113326065327059 -0.00984007328654886 -0.0476575063911131 0.0414140104809612 -0.013641670618561 0.121438484704165 0.0352136818087313 0.0402455827290577       
100150_0.7330 100150 0.733 0.73313192346425 3505 3 FALSE TRUE 1506 FALSE 0.00150932704489944 0.000213611403563925 0.00814977659642692 NA NA 0.807165525091484 0.071730983442049 0.20611134517623 0.000388486155835395 0.391299012523718 0.00693211704306196 0.0141590519342279 0.0606219869013093 0.170682032973597 -0.0368060010350202 NA NA NA NA NA NA NA NA 11000 11000 0.0201285269791796 -0.0139221465445183 0.00107297834146328 -0.0161847793923985 NA NA NA NA       
100201_0.6930 100201 0.693 0.693856998992951 3507 3 FALSE TRUE 1507 TRUE 0.000254269240424731 0.0014537962642074 0.0111184706740367 0.0181693279818192 -0.00450472974495814 0.621336043490222 0.0498635163142874 0.31913925235581 0.00159071725677813 0.424838927882894 0.0118352860680662 0.0214907192765594 0.147688738908014 0.0838591617086076 -0.0417590169394741 NA NA NA NA NA NA NA NA 11000 11000 0.0262441181115081 -0.000744970446114779 0.00731053165097254 -0.0279899462084076 0.0315914625570543 -0.0474345766042495 0.00403214360822431 -0.0166346732315603       
100287_0.0690 100287 0.069 0.0684793554884189 3508 3 FALSE TRUE 1508 FALSE -0.00119850204127865 0.00122410382227472 0.00419222499390012 NA NA 0.256169295257835 0.0141024703963216 0.0724312575530419 0.0066347444207856 0.127579866720619 0.0794601515691823 0.0983737653587092 0.110199022667152 0.00260939275836892 0.0271941973580957 NA NA NA NA NA NA NA NA 11000 11000 -0.0135339453404324 0.0114453926637385 0.00783720224275772 0.0199799319282484 NA NA NA NA       
100339_0.0180 100339 0.018 0.0181268882175227 3510 3 FALSE TRUE 1509 TRUE NA NA NA NA NA NA NA 0.145339918210742 0.00619390189651649 0.0355966082821439 NA NA 0.342006887365088 0.369801901252117 0.00879589891905904 NA NA NA NA NA NA NA NA 11000 11000 -0.00427318003106117 -0.0213559021531709 0.00897371615696296 -0.0033359095705466 -0.00514385762086713 0.029291180318172 0.0500330647094747 0.0865817810651948       
100351_0.0275 100351 0.0275 0.027190332326284 3511 3 FALSE TRUE 1510 TRUE NA NA NA NA NA NA NA 0.246178089916133 0.00261863572299499 0.0529020363085402 NA NA 0.177758039526097 0.0686366373481997 -0.0150601731936203 NA NA NA NA NA NA NA NA 11000 11000 0.0039781261362514 -0.0119899358676918 0.0200197281344462 0.0153908844854759 0.00478868531023396 -0.0504356940312497 0.0222392576033554 0.0165017741150591       
100374_0.9555 100374 0.9555 0.957200402819738 3512 3 FALSE TRUE 1511 FALSE NA NA NA NA NA NA NA 0.106517396874553 0.0273115306650844 0.0819355833229383 NA NA 0.0767118040331374 0.182222427630328 0.00541569494243034 NA NA NA NA NA NA NA NA 11000 11000 -0.00404800486613193 0.00867189055911503 -0.0213979554176163 -0.033935433975412 NA NA NA NA       
100463_0.1300 100463 0.13 0.128902316213494 3514 3 FALSE TRUE 1512 TRUE -0.00154006724415094 0.00595353626076621 -0.00484914410749108 0.00193263530156097 0.0304968012359414 2.42522266889987 0.310729597052312 0.00463682627174105 0.0285302136861603 0.224573018176581 1.26673893023236 1.0786400315319 0.0687105891071196 0.011298671386463 -0.0326387254495745 NA NA NA NA NA NA NA NA 11000 11000 0.0167478388833883 0.016940459963191 0.0367113989058906 0.000570660469989921 0.0201602783049556 0.00901212998596992 0.0649775233773365 0.0691909831135038       
10049_0.0135 10049 0.0135 0.013595166163142 332 1 FALSE TRUE 153 FALSE NA NA NA NA NA NA NA 0.0135597858894325 0.0235409498007402 0.0268206752402771 NA NA 0.0274987751606935 0.00220008571744549 0.0175772775006025 NA NA NA NA NA NA NA NA 11000 11000 -0.00838767941532559 -0.000562329989766139 0.00660966994412793 -0.0184117848869086 NA NA NA NA       
